,ID,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,species
e98c546bf68fbd91f430a841e78b6482a7642723,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
e99328721a9a29ead1d97e12ec83f14641a46a4a,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
e998a3230d6751337c86282b6a50555f80babde5,Ophiothrix oerstedii,Eukaryota,Metazoa,Echinodermata,Ophiuroidea,Ophiurida,Ophiotrichidae,Ophiothrix,Ophiothrix oerstedii
e9a186596c5d0732a5873c6eec9d4fac2dd01417,Acoela,Eukaryota,Metazoa,Xenacoelomorpha,Acoela,,,,
e9a990657c3a18e4a26e076a0bb5ccd45ce0cebe,Metazoa,Eukaryota,Metazoa,,,,,,
e9b105c616ec3719b6c5b52b804ac6dc28eb2172,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e9b2820de295d1c2e9f249a5de62e82e0873a9c0,Metazoa,Eukaryota,Metazoa,,,,,,
e9b64a9ba9e55fba9b9a44fc622c59414eb36a50,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
e9b970a3a0c8a0f1a741a9489598660caf876609,Aegisthidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Aegisthidae,,
e9c8013fd8b1a2fed04e9fadca7a9429af39bb3d,Narcomedusae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Narcomedusae,,,
e9c8575dd6d3d2d489e5bd16232a7585a164033d,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e9e780ee6772adf75648ca00ef53af7e31508fc9,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
e9e9d7d127f03f5aaef44403f3f5e2447b86fe93,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ea00a75b58a0cceca0011b2232b171497f49d27e,Metazoa,Eukaryota,Metazoa,,,,,,
ea04976be73b43f4498bb0df60cb165062e7e49f,Phascolosomatidae,Eukaryota,Metazoa,Annelida,Polychaeta,Phascolosomatiformes,Phascolosomatidae,,
ea181fb10d108e0bf83d19c2daced072071f44ee,Coccinellidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Coccinellidae,,
ea211e20271e9f0f0b9561ed41bb7f23d6d7d090,Orbiniidae,Eukaryota,Metazoa,Annelida,Polychaeta,,Orbiniidae,,
ea21ec5a44b4174b38cecb3e096a2e9862be273c,Sabellidae,Eukaryota,Metazoa,Annelida,Polychaeta,Sabellida,Sabellidae,,
ea2414b22025dffde1459c49a371808345f2d921,Metazoa,Eukaryota,Metazoa,,,,,,
ea28d4cc4dfaf04dd2e8f972037e1f90abc8ca4c,Zygonemertes simonae,Eukaryota,Metazoa,Nemertea,Enopla,Monostilifera,Amphiporidae,Zygonemertes,Zygonemertes simonae
ea293cd1e723fabc9654938756ba0a6549305537,Metazoa,Eukaryota,Metazoa,,,,,,
ea2a919fe69e1e2e9ef2218212f92416e92b3f29,Metazoa,Eukaryota,Metazoa,,,,,,
ea5a46af87b76ad03fedb2822970ee7a23a72763,Metazoa,Eukaryota,Metazoa,,,,,,
ea5dba2025bf173f1153460976d38437e0bcf18a,Chromulinales,Eukaryota,Metazoa,Mollusca,,Chromulinales,,,
ea677783da2d37e9d50d7a3c3e62b1e5152957a5,Metazoa,Eukaryota,Metazoa,,,,,,
ea6a2eadcdc75d9a881ded793370bd5df17792b2,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ea6f7994dca54adc50864ee9e97575338dfc3df5,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ea761aaee64b441ea3bcb16476dad1e8dc7a0913,Metazoa,Eukaryota,Metazoa,,,,,,
ea76711b56887456faa54ccfba28d74d47a71063,Barbatia candida,Eukaryota,Metazoa,Mollusca,Bivalvia,Arcoida,Arcidae,Barbatia,Barbatia candida
ea7ac2799733f2fd89db5794114b48217ceadeba,Haliclona oculata,Eukaryota,Metazoa,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona oculata
ea7acd92cbe936defd632bdd8e9e2fa65620395c,Metazoa,Eukaryota,Metazoa,,,,,,
ea7e9b3603b4c080166d97657fb0716d8bd67bd4,Metazoa,Eukaryota,Metazoa,,,,,,
ea8b4b96770f1693c3b880e6bfda45fb3fbe58f6,Monhysterida,Eukaryota,Metazoa,Nematoda,Chromadorea,Monhysterida,,,
ea8b85715ce56a2142dafc33f90b41530f7c8a5b,Tenebrionidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,
ea96bfc70ae8e2894b02b2f50ba925ecec0e767f,Diptera,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,,,
eaac4599bbc03cf7992bf82c5e612c22fb0022d3,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
eaac4f17baff2b1386d267ad498632adc37db8ed,Geoplanidae,Eukaryota,Metazoa,Platyhelminthes,,Tricladida,Geoplanidae,,
eaadbbc57da16639fcf226e2a69abd7cca595319,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
eab3a73b44e80b3e7c6a0a1680dce3d10a59166b,Metazoa,Eukaryota,Metazoa,,,,,,
eaba442bd42bf2a63d08981c096b055dbbe60322,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
eac30a6e1bcd38a397e2ee0b33e1000085ee6884,Rhizobiales,,Metazoa,,,Rhizobiales,,,
eacfd11c0304d4f01beb3881c9c8744e06368fda,Bittiolum varium,Eukaryota,Metazoa,Mollusca,Gastropoda,,Cerithiidae,Bittiolum,Bittiolum varium
ead085e0424040b817867e1d79430a5c23d6f317,Aiptasia pulchella,Eukaryota,Metazoa,Cnidaria,Anthozoa,Actiniaria,Aiptasiidae,Aiptasia,Aiptasia pulchella
eaf3d98fb2f799767c1f302a7d0df696594e4b18,Metazoa,Eukaryota,Metazoa,,,,,,
eb03259fbf549bbf456937477f5c8519f4b26f13,Metazoa,Eukaryota,Metazoa,,,,,,
eb0d546ddf58407e2466660546de00ebc9b4d474,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
eb13d110f417570e77cce29d4aa8e8a561647c51,Metazoa,Eukaryota,Metazoa,,,,,,
eb13f12282c1068f2f98e147bc323f297dd0d99f,Metazoa,Eukaryota,Metazoa,,,,,,
eb1407068bea8c3631f8febfa6df4e3d1a178811,Hymenoptera,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,,,
eb18a8d5a8566fd96854b8240d8b568c6ddb7378,Metazoa,Eukaryota,Metazoa,,,,,,
eb2147e8c34d10947aa3e180499025e70626ffdd,Metazoa,Eukaryota,Metazoa,,,,,,
eb28bd2dabc19a03089f6d9fa12a621057a6c738,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
eb2c25e5602d9cdb9c516d687469221e027cd5c5,Metazoa,Eukaryota,Metazoa,,,,,,
eb34120b2cd0d93cefca150424b556a5b018298d,Metazoa,Eukaryota,Metazoa,,,,,,
eb37fa897019921170c4815d789ef5f1703521bd,Tetragnathidae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,Tetragnathidae,,
eb3c7f37c395f041ca6fd58a2ed2cee15d824edc,Metazoa,Eukaryota,Metazoa,,,,,,
eb3e710067f1136c932a4abb5e402702284de3de,Metazoa,Eukaryota,Metazoa,,,,,,
eb59f01bd1617cce9c2f87ab26a9b4140d4098ea,Metazoa,Eukaryota,Metazoa,,,,,,
eb631731f80d66271efd6555b279894ab2678812,Apusomonadidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,,Apusomonadidae,,
eb67cb3bf4b5023fead099a8fed7c18e5ba06e0a,Metazoa,Eukaryota,Metazoa,,,,,,
eb6b991a437aebeb906a78b3516897764cf76c4a,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
eb7869683181e5d38670c352f7c10e317b343e39,Metazoa,Eukaryota,Metazoa,,,,,,
eb7cdcfc036c31547ed83ca420b0bf18e0efc13f,Metazoa,Eukaryota,Metazoa,,,,,,
eb84d732d7ecc8d25ce1517c1991027b97f0ddda,Metazoa,Eukaryota,Metazoa,,,,,,
eb8ec9660f62b78907fd08764c5216c5c591e72e,Agalmatidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,,
eb8fbf960d61a7cfa947ffb9ab9f209f0dbdbc07,Metazoa,Eukaryota,Metazoa,,,,,,
eb9474e518000309e73502dbeb8294c1e8f022a2,Metazoa,Eukaryota,Metazoa,,,,,,
eb98c2afbd21dde0706711295f3337a4a018cb14,Metazoa,Eukaryota,Metazoa,,,,,,
eba3abbce3e0ca130bf80a09d7616432eadebfe5,Aphididae,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Aphididae,,
ebb05a49085b3b38fd7019ec7d6a62e4287ba3d8,Metazoa,,Metazoa,,,,,,
ebb10528fa3bf6b12552c766b8649a798efa2061,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
ebb5f430e9b062038639efecb8df8764a3ff7a67,Metazoa,Eukaryota,Metazoa,,,,,,
ebb8dfcc735ddc1668eb0bbc57ebd91f0998ade7,Metazoa,Eukaryota,Metazoa,,,,,,
ebb8fe6a0f393f7e913d3619a518d834151048ae,Mycetophilidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Mycetophilidae,,
ebba8ea9aeadd84ee08695083f7db2d172d6706e,Synalpheus ul,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,Alpheidae,Synalpheus,Synalpheus ul
ebbbb5ea0c376e43f8a9fd78a795315bd5619b81,Macrotrichidae,Eukaryota,Metazoa,Arthropoda,Branchiopoda,Diplostraca,Macrotrichidae,,
ebc5bb4a336bad4670f1d58700a2ae39be781492,Metazoa,Eukaryota,Metazoa,,,,,,
ebc66f4d114ee570ae83d19d857c471c3fee98ba,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
ebcacbb7b602254342371844d79afbf01e373380,Metazoa,Eukaryota,Metazoa,,,,,,
ebd736ac57c663b5c0bc66ef886fb3b2a85e2e93,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
ebd7b272076bcb8d584586d3fe95c56b206f0f8a,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
ebde5708e38e0c47d439819fcd71b519a8f9e144,Metazoa,Eukaryota,Metazoa,,,,,,
ebe0fc2a45f85e48f97f9263828b631a0b1293e3,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ebe6528b154713caaf8fccaf978b732a0dc8b559,Hydridae,Eukaryota,Metazoa,Cnidaria,,Anthoathecata,Hydridae,,
ebf5dde7476976e50fa1847e30b0ff11edf6a7a2,Amathia verticillata,Eukaryota,Metazoa,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia verticillata
ec0dfc0c8b4bd96bfa2610ad72d31d913f46f9b6,Plakortis halichondrioides,Eukaryota,Metazoa,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,Plakortis,Plakortis halichondrioides
ec0e54da989dc862da9032490f9c5754c650b90b,Donacidae,Eukaryota,Metazoa,Mollusca,Bivalvia,Veneroida,Donacidae,,
ec1b5c0a18c83c04eca9ff5f0baee9716fc51209,Pelagibacterales,,Metazoa,,,Pelagibacterales,,,
ec1e7e755947a292af99aace5d0eb49f074885be,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ec299c3f0a3a377967b4f39832de014d7278d585,Opisthonema oglinum,Eukaryota,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Opisthonema,Opisthonema oglinum
ec2ad1f3a9741b8fbf8cf8eb48fd49ee43c55c0b,Metazoa,Eukaryota,Metazoa,,,,,,
ec2bcda331d8fa73dca3dab208284d43ae7f12ac,Moerisiidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Moerisiidae,,
ec34d3d80c95fafd39cd91769ce71f0ae63dec05,Phaeophyceae,Eukaryota,Metazoa,Annelida,Phaeophyceae,,,,
ec3cf121e9783b4e11ca094eedb1d42f8596dd3d,Pione velans,Eukaryota,Metazoa,Porifera,Demospongiae,Clionaida,Clionaidae,Pione,Pione velans
ec41e1a63eedf77fc98990b2a2d88dbb83b0d76a,Annelida,Eukaryota,Metazoa,Annelida,,,,,
ec56feda488f713f1edfc91213dcba515384af6b,Tenebrionidae,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Tenebrionidae,,
ec66b256c4b394af64f1f8e373973348c23a88f1,Metazoa,Eukaryota,Metazoa,,,,,,
ec7b1100f653791c1b1854f73c7a340e85b9210c,Metazoa,,Metazoa,,,,,,
ec8092d974260533d1cd7bf259d6e43ab38d1b24,Melicertidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Melicertidae,,
ec82b5e9903b50a32839d942e974b147a13454fc,Oscarella malakhovi,Eukaryota,Metazoa,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,Oscarella,Oscarella malakhovi
ec90da1db81f1fef9bf47275111271b9b009520f,Culicidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Culicidae,,
eca47144b55f05620a259c6005b5ae6c021a28ad,Metazoa,Eukaryota,Metazoa,,,,,,
eca4aa3b6be972456c0764cd14fc6c357c635c84,Metazoa,Eukaryota,Metazoa,,,,,,
ecaf00ae98e0e7dc5fc26da740e227f5211a822b,Metazoa,Eukaryota,Metazoa,,,,,,
ecb36f752b23758c0fcab46d9d49460e239e384f,Chordata,Eukaryota,Metazoa,Chordata,,,,,
ecbf32f1fd861ec8f4e9128f05e93dc67fcf1ab8,Annelida,Eukaryota,Metazoa,Annelida,,,,,
ecbff0b9af44c3d85caf1cd09d77522f232dd52e,Antholoba achates,Eukaryota,Metazoa,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Antholoba,Antholoba achates
ecc0523fc8b3d61d94b004ce49f6266795c22159,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ecc0dc34726007f2aa35db1d5d0b35496bbfce2e,Serpulidae,Eukaryota,Metazoa,Annelida,Polychaeta,Sabellida,Serpulidae,,
ecd5b42b96050a119b9659583c247fb60bb72184,Caryophylliidae,Eukaryota,Metazoa,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,,
ecd7497aa1cb51e378c7ce07393211f02eec948e,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ecdc63f1a2397c130c37b629466f6d6bb9ed1619,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ecdea421f409c0d9ee27a8299d97303bc821daa8,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ecdf4eea1552816d9212953d962902b09519c136,Metazoa,Eukaryota,Metazoa,,,,,,
ece077a815dc613f42169cbf3df82b0ec1b215dc,Metazoa,Eukaryota,Metazoa,,,,,,
ece0bec9828b57b2c5f2d2942b32c07c5faa1972,Metazoa,Eukaryota,Metazoa,,,,,,
ece4a6e3947193362ae20665480ebd77f4611036,Campanulariidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,,
ece5e55ef6f91af719b19e396790ebdeca24b185,Gastropoda,Eukaryota,Metazoa,Mollusca,Gastropoda,,,,
ece683a3961467997e4a1646fd98bfe33f9f9159,Metazoa,Eukaryota,Metazoa,,,,,,
eced085dece6faf7baaa46ec08e533f2ce07d625,Metazoa,Eukaryota,Metazoa,,,,,,
ecf05482d78ec557e65a63f4a99abf16a8361929,Metazoa,Eukaryota,Metazoa,,,,,,
ecf27b65527587be901692a149e2ad94103fe065,Micrura chlorapardalis,Eukaryota,Metazoa,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Micrura,Micrura chlorapardalis
ecfd58897990024ec27c91dfe5545569a6da7389,Haemulon plumierii,Eukaryota,Metazoa,Chordata,Actinopteri,Lutjaniformes,Haemulidae,Haemulon,Haemulon plumierii
ed02fcaf7d0e9203edae758fa402124b82bbb95d,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
ed03da7a912268ff2a7a2a90b1e3ad3357113167,Maldanidae,Eukaryota,Metazoa,Annelida,Polychaeta,Capitellida,Maldanidae,,
ed067cfe7b156d366e5a983aff0f4c01fd952565,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
ed079512c8cf726f70ec40c4eb32c164f9775dc7,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ed1c30cf21caa249c79369e9eb69c51b5efe367e,Calopterygidae,Eukaryota,Metazoa,Arthropoda,Insecta,Odonata,Calopterygidae,,
ed1cb5962795670b26c56023114f1b2aa0103b32,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ed23f0e53bb1fb3ed712bd090e34d5cf7e61dcf8,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ed2958deb705f72686958940b86b0974391524dd,Metazoa,Eukaryota,Metazoa,,,,,,
ed2d59c59bb6e88d79ec194def37eb7fb55ec4ab,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ed2df648fdcae98e9210191d79aa449958475541,Monhysterida,Eukaryota,Metazoa,Nematoda,Chromadorea,Monhysterida,,,
ed397d84cc1f178396f4a6b4d1ce261b7909b038,Lutjanus griseus,Eukaryota,Metazoa,Chordata,Actinopteri,Lutjaniformes,Lutjanidae,Lutjanus,Lutjanus griseus
ed3ccb93e50866e865fc1293f3675a6fef201e32,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
ed46ab839520668fc663e2c48b83fb0c5d5e8702,Podospongiidae,Eukaryota,Metazoa,Porifera,Demospongiae,Poecilosclerida,Podospongiidae,,
ed4b0ce2eeb3d42e748531e898e0b89f4d07f551,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ed4f2f09fec1e329561dadec526d51bf2d234ba3,Limacodidae,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Limacodidae,,
ed54a4665f6e5642d74fee6e3dfda365d593723c,Echinodermata,Eukaryota,Metazoa,Echinodermata,,,,,
ed620db2cd47e1b6eb2992d828b93d3ded8e46c9,Paracalanidae,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,,
ed64a21f9b6284c5e921cb6f1e21ff0bfe5608f9,Metazoa,Eukaryota,Metazoa,,,,,,
ed64d1d4a4b0f55dbd90fe478fbc481da13340dc,Metazoa,Eukaryota,Metazoa,,,,,,
ed6a5ab27d282d43b392e0b0a4b2ec3b503d2c03,Scopalina ruetzleri,Eukaryota,Metazoa,Porifera,Demospongiae,Bubarida,Dictyonellidae,Scopalina,Scopalina ruetzleri
ed6d63e7d7e0fb7b76f0513d169ddd14cd90f2c4,Metazoa,Eukaryota,Metazoa,,,,,,
ed707a9a62296f666151ca674db13a63aec5a0cf,Metazoa,Eukaryota,Metazoa,,,,,,
ed71510af5a99d1775f47b957f15fb433e5619a8,Metazoa,Eukaryota,Metazoa,,,,,,
ed724d17e7a0f77b3ca219683a16070d93ea181c,Metazoa,Eukaryota,Metazoa,,,,,,
ed753c30cf7995993520ce717ca733de518d4d43,Metazoa,Eukaryota,Metazoa,,,,,,
ed833cb779d629b2504748e4f5bbe65e55ed0f87,Metazoa,Eukaryota,Metazoa,,,,,,
ed872fc727fd2a73910ca19c1dbc8e0e65e410ff,Metazoa,Eukaryota,Metazoa,,,,,,
ed8740a5925af79bb277947687f3d6f2b19a6fda,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ed8c6bc9ef4e98c770a9900fb285f7535a47a255,Paracornulum dubium,Eukaryota,Metazoa,Porifera,Demospongiae,Poecilosclerida,,Paracornulum,Paracornulum dubium
ed9f582f8d2220f87d722683f634d723ae2480a4,Metazoa,Eukaryota,Metazoa,,,,,,
edaa1609dad78e2420991b9f1c3b81b296a55b0f,Ancylidae,Eukaryota,Metazoa,Mollusca,Gastropoda,,Ancylidae,,
edc54332ca6dcdd65fc0e109c7ce3c9812b31769,Metazoa,,Metazoa,,,,,,
edca787f4ecf8d6da258a184c9002bddcbb410b6,Metazoa,Eukaryota,Metazoa,,,,,,
edcc15f74901c8f74f27b1a0d653a0cc463f848e,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
edcf59e256232826e44df389d2d7a0cc18b06a0a,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ede904fa68ee21a0151a92ca51cf849a0bffa490,Metazoa,Eukaryota,Metazoa,,,,,,
ededa71efbc511874d3b1b61f676050a4b91487c,Haplotaxida,Eukaryota,Metazoa,Annelida,Clitellata,Haplotaxida,,,
edeeb1f56e8b8ba0616d0ffbd476ec70603c43e4,Metazoa,Eukaryota,Metazoa,,,,,,
edf0cf024c9f8a39ae92ae4927f434e00d48c22b,Metazoa,Eukaryota,Metazoa,,,,,,
ee0256811a79cbdaa9fe20a2dba42cf7bae3a2d8,Metazoa,,Metazoa,,,,,,
ee0334e3ec307302c6dfca81576867e48d506cc8,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
ee09a0ee0284a7e9859964799d7841d2771b3911,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
ee10ef0b96a72173deefd49fcbc4cf3af35f2281,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ee14dc610c10bb16c1e69d9d43d75c116809eb74,Metazoa,Eukaryota,Metazoa,,,,,,
ee251d4a7b0fd93ef34b0e5343ba6b371d67988f,Metazoa,Eukaryota,Metazoa,,,,,,
ee321949f1a53caec8dc41d4bb966e0b34430b3c,Monhysteridae,Eukaryota,Metazoa,Nematoda,Chromadorea,Monhysterida,Monhysteridae,,
ee3c351d9772ca1cb9297dca4950d0f1dcf31f23,Metazoa,Eukaryota,Metazoa,,,,,,
ee3d185813438483601d762be4157c81dabc1acd,Comatulida,Eukaryota,Metazoa,Echinodermata,Crinoidea,Comatulida,,,
ee4974286977e694e1dadd8f09d7eebd7a79af8a,Acoela,Eukaryota,Metazoa,Xenacoelomorpha,Acoela,,,,
ee65d2ac2be0eb42269d420fb15492a920b4a0ab,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ee7348628182af891ec0dfefece3d3b5330d607a,Araneae,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,,,
ee738cb91fc04c9c3979982f68e4c410bbe72fe1,Metazoa,Eukaryota,Metazoa,,,,,,
ee7464c18246149fe84169773efd9311633c049f,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
ee75d787358590bbb879caf8eb9ec825e548226b,Metazoa,,Metazoa,,,,,,
ee78b3bad3151e4c1349510b9fda7037a3221e6e,Gastropoda,Eukaryota,Metazoa,Mollusca,Gastropoda,,,,
ee7cedb8dad04c18c0db2b7a3c0e137b10739dbc,Diptera,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,,,
ee7f72e9f003c7d21a40fd7017b497013ea6c60c,Architaenioglossa,Eukaryota,Metazoa,,,Architaenioglossa,,,
ee84b15caa36f36ef64ec736b45b4dda331f62fa,Diptera,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,,,
ee8a2142cc52abcfdc10f8eba32c38b2b5f18bdc,Metazoa,Eukaryota,Metazoa,,,,,,
ee8b4a1db8ccc13a1d340a705bbece99a4c991b1,Clytia linearis,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia linearis
ee8c66029c23f3cdb66e26d827376e0a3b24ddef,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ee96059445338de1c79c620fed39087a816ca466,Aidanosagitta neglecta,Eukaryota,Metazoa,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Aidanosagitta,Aidanosagitta neglecta
ee96c5952a690d1b701aada64c9d4ae679a0fcab,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
ee9f58ba5ab459523f47a6ed07f8162081c7bbe7,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
eea8bb98c939d5858bbd85b5eba28deeea4aa5f4,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
eeadf51e6c4684f93480e86b2b105aa11742b139,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
eeb2f69d9bf8c4db10789dfe61b7639b4692f6b9,Agromyzidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Agromyzidae,,
eed881f371b4284ae778931456283bd2945d2cbc,Arthropoda,Eukaryota,Metazoa,Arthropoda,,,,,
eede67608d9dcab18dc757652cec5830bf8ca5ff,Ceratopogonidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Ceratopogonidae,,
eedfa86ef21c592c9c2edafb51ff4043a48894da,Metazoa,Eukaryota,Metazoa,,,,,,
eee0ad340f3c2800cdf77e0742b3f5e444d350be,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
eee1f5512570097313336c72d1fdc937918256cd,Metazoa,Eukaryota,Metazoa,,,,,,
eef0f05471147d2a5099bc73137c2b96304dbbd4,Metazoa,Eukaryota,Metazoa,,,,,,
eef3787cb153d95e38ba23333b46b43a3e4862a3,Amphipholis squamata,Eukaryota,Metazoa,Echinodermata,Ophiuroidea,Ophiurida,Amphiuridae,Amphipholis,Amphipholis squamata
eef786ce701e97cb9794aac17d516287c76974fa,Hymenoptera,Eukaryota,Metazoa,Arthropoda,,Hymenoptera,,,
ef053041fb2b969e647600bf17027d17df63318c,Metazoa,Eukaryota,Metazoa,,,,,,
ef0bb05498930c5657178004a39b95d0eebd5ff0,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
ef19596eabc80540e3e4f46934bf48e24eae20ec,Sciaridae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Sciaridae,,
ef1ad4c68a9bd16a665dd69fcda1115cf1f8cfa3,Hydrozoa,Eukaryota,Metazoa,Cnidaria,Hydrozoa,,,,
ef204579c84d4878a71bbace273772cee7cdc34d,Metazoa,Eukaryota,Metazoa,,,,,,
ef2366343b1de8ab0a57561e7702e5c28212e6ef,Geodia vosmaeri,Eukaryota,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia vosmaeri
ef25b9a8d766ca7c82635f8361822196fc23ab37,Metazoa,Eukaryota,Metazoa,,,,,,
ef2667b9d1f36521e9ac57d72682313fef365bce,Metazoa,Eukaryota,Metazoa,,,,,,
ef49847a0e140b0c78d631eba25b53a3587938e7,Metazoa,Eukaryota,Metazoa,,,,,,
ef4ad689add5bdc40bf24114996abd3281f8257a,Corynidae,Eukaryota,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,,
ef4fc2906ef471c684e36097d3eaba8faf2c1cce,Metazoa,Eukaryota,Metazoa,,,,,,
ef661588603a92e10befc63f0620c616b3227288,Metazoa,Eukaryota,Metazoa,,,,,,
ef6756b6a83981f6dfdbe1949880cd4544b6efde,Metazoa,Eukaryota,Metazoa,,,,,,
ef6d632fbb2f77f2f351920744adf22265bfe7ce,Cnidaria,Eukaryota,Metazoa,Cnidaria,,,,,
ef71136c21f9fcb726bd36b5fc6464100cc4f38c,Agromyzidae,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Agromyzidae,,
ef782f1b8bb9f998d8a7f421b780610073d823a5,Metazoa,Eukaryota,Metazoa,,,,,,
ef7f63a631a25e42d11753590b6ea4939d5d9549,Metazoa,Eukaryota,Metazoa,,,,,,
ef8d979ac46cba2b6d0d4d6aded00f8381bc00cb,Metazoa,Eukaryota,Metazoa,,,,,,
ef91c96d47ca3ff357c2316e1b170535a14a320e,Insecta,Eukaryota,Metazoa,Arthropoda,Insecta,,,,
ef9307289854057e7bda1c545b3ad2ad0654f98a,Chordata,Eukaryota,Metazoa,Chordata,,,,,
